stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,agency_raw_name,osm_node_id,shst_node_id,trip_id,model_node_id
604,3599,EL DORADO & FULTON FS SB,EL DORADO ST & FULTON ST,37.983278,-121.300617,,,,,sjrtd_2015_0127,90860654.0,3e10cbc6a54fc27b96617ff51d6051e5,202442,5274854
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,201529,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,201532,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,201534,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,202432,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,202433,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,202437,5258487
606,3601,EL DORADO & NOBLE NS SB,EL DORADO ST & NOBLE ST,37.976105,-121.297704,,,,,sjrtd_2015_0127,90860607.0,bbb21b897c6f229b236c5e22feb28bb0,202442,5258487
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,201529,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,201532,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,201534,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,202432,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,202433,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,202437,5270769
607,3602,EL DORADO & CASTLE NS SB,EL DORADO ST & CASTLE ST,37.974205,-121.296726,,,,,sjrtd_2015_0127,90860593.0,ba4ab78b56a81f2ec54f2860bfba27ae,202442,5270769
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,201529,5265987
