agency_raw_name,shape_id,shape_osm_node_id,shape_shst_node_id,shape_pt_sequence,osm_node_id,shst_node_id,shape_pt_lat,shape_pt_lon,shape_model_node_id
The Bus,p_3370,89500349,760fa39033fa276c66bea2281dcdb464,93,89500349.0,760fa39033fa276c66bea2281dcdb464,37.359528000000005,-120.57661300000001,
The Bus,p_3370,89401598,1a44ec25b6f752563273674319fb1949,94,89401598.0,1a44ec25b6f752563273674319fb1949,37.359082400000005,-120.5765944,
The Bus,p_3370,2665086067,619f14b48abf79065adb491bfea57b08,95,2665086067.0,619f14b48abf79065adb491bfea57b08,37.358734600000005,-120.57658930000001,
The Bus,p_3370,89500346,b9cd8a3ce477f3192756d8c6b9b1b62c,96,89500346.0,b9cd8a3ce477f3192756d8c6b9b1b62c,37.3572027,-120.5766172,
The Bus,p_3370,89492706,ffd807bc3ad7e1c87b9b220a7a68e3a1,97,89492706.0,ffd807bc3ad7e1c87b9b220a7a68e3a1,37.3555955,-120.57661660000001,
The Bus,p_3370,89336745,ea6e6e701eb85fb10b733d56117bdff8,98,89336745.0,ea6e6e701eb85fb10b733d56117bdff8,37.353175400000005,-120.5767186,
The Bus,p_3370,89404131,dfc234016eeacdfb08561d8c2a2892f3,99,89404131.0,dfc234016eeacdfb08561d8c2a2892f3,37.349501000000004,-120.57677070000001,
The Bus,p_3370,89404134,11e218c6d6303916399d0c0ca86ae951,100,89404134.0,11e218c6d6303916399d0c0ca86ae951,37.349576,-120.57903200000001,
The Bus,p_3370,89404137,2619697d4fe7c5deec3efbb7595f4421,101,89404137.0,2619697d4fe7c5deec3efbb7595f4421,37.349626,-120.58097400000001,
The Bus,p_3370,89404138,e5e6baddaa96ea6a6435a060b85ee741,102,89404138.0,e5e6baddaa96ea6a6435a060b85ee741,37.349739,-120.585429,
The Bus,p_3370,89404140,9c2657e5f1553367d7d71a177e4cf883,103,89404140.0,9c2657e5f1553367d7d71a177e4cf883,37.34977,-120.586669,
The Bus,p_3370,89403753,64e7b9e1c5329c09baa52308dfe1db5c,104,89403753.0,64e7b9e1c5329c09baa52308dfe1db5c,37.349805,-120.588885,
The Bus,p_3370,89404149,b24d4312ab784c71885d486f59aa9de4,105,89404149.0,b24d4312ab784c71885d486f59aa9de4,37.349801,-120.59032300000001,
The Bus,p_3370,89404150,da5352d8406c5accc504073d1afae92e,106,89404150.0,da5352d8406c5accc504073d1afae92e,37.349797,-120.5913,
The Bus,p_3370,89404151,033ae6cf48cab58bf218014901d71ee8,107,89404151.0,033ae6cf48cab58bf218014901d71ee8,37.3498034,-120.59149810000001,
The Bus,p_3370,89404153,ffe0e4b7b4f18578cb2170f7e99706e0,108,89404153.0,ffe0e4b7b4f18578cb2170f7e99706e0,37.349794,-120.592342,
The Bus,p_3370,89404154,01ee930decf0eb293a2055f5361ab290,109,89404154.0,01ee930decf0eb293a2055f5361ab290,37.349806,-120.5932453,
The Bus,p_3370,89404155,8accdf3d1cbec589389a157508df514d,110,89404155.0,8accdf3d1cbec589389a157508df514d,37.349821000000006,-120.59424100000001,
The Bus,p_3370,89404157,2a9c34f18f344b020eb227117815ba5e,111,89404157.0,2a9c34f18f344b020eb227117815ba5e,37.34984,-120.59590000000001,
The Bus,p_3370,89446101,e369c1953eb8e3891f3baf194c30e3ff,112,89446101.0,e369c1953eb8e3891f3baf194c30e3ff,37.347141,-120.59592400000001,
The Bus,p_3370,89455159,5ea6243258def6c8d8045cb9cafa50b2,113,89455159.0,5ea6243258def6c8d8045cb9cafa50b2,37.345281,-120.595932,
The Bus,p_3370,89424252,9497fa2631a02f7ee0bb1139543b89f2,114,89424252.0,9497fa2631a02f7ee0bb1139543b89f2,37.344641,-120.59594100000001,
The Bus,p_3370,89508578,209f67fb83813d08585c013b6b88fadf,115,89508578.0,209f67fb83813d08585c013b6b88fadf,37.343853,-120.595954,
The Bus,p_3370,558589078,6d779d6b98599cebdf23f8396c085650,116,558589078.0,6d779d6b98599cebdf23f8396c085650,37.343059000000004,-120.59595800000001,
The Bus,p_3370,89408588,8034ff85ad6637aaadf59a347f2e9a6c,117,89408588.0,8034ff85ad6637aaadf59a347f2e9a6c,37.342310000000005,-120.59596200000001,
The Bus,p_3370,89470091,27957bcc7c9b13655ab56fd8783eaf5d,118,89470091.0,27957bcc7c9b13655ab56fd8783eaf5d,37.342846,-120.59796100000001,
The Bus,p_3370,89472597,b9399757cbdb85e97043e02124e41229,119,89472597.0,b9399757cbdb85e97043e02124e41229,37.343430000000005,-120.599569,
The Bus,p_3370,89490381,1b989ebeab72dc87f6817eead3cf6a86,120,89490381.0,1b989ebeab72dc87f6817eead3cf6a86,37.344183,-120.60162700000001,
The Bus,p_111309,89418781,dba75c816bd32c0a790d6271a4c5432e,1,89418781.0,dba75c816bd32c0a790d6271a4c5432e,37.3421922,-120.60796110000001,
The Bus,p_111309,3805758608,ff109805f2d00ef97ab5963aa162a19e,2,3805758608.0,ff109805f2d00ef97ab5963aa162a19e,37.3429317,-120.61424950000001,
